event_id,session_id,user_id,event_step,event_time,device_type,browser,traffic_source,product_id,product_category,product_price,order_value,payment_method,location
191,S_1117,U_157,Homepage,2025-09-05 13:12:00,Mobile,Chrome,Email,P_233,Home & Kitchen,3600.88,0.0,Debit Card,Mumbai
192,S_1795,U_770,Checkout,2025-09-21 20:02:00,Mobile,Firefox,Google,P_282,Electronics,3990.51,1742.8,COD,Bangalore
193,S_1805,U_792,Purchase,2025-08-21 05:54:00,Mobile,Edge,Direct,P_166,Clothing,2709.75,0.0,COD,Bangalore
194,S_1609,U_332,Add_to_Cart,2025-07-31 09:03:00,Mobile,Safari,Google,P_185,Home & Kitchen,4121.41,0.0,COD,Bangalore
195,S_1226,U_227,Product_Page,2025-07-07 06:22:00,Mobile,Chrome,Facebook,P_109,Electronics,2637.11,4976.64,Debit Card,Bangalore
196,S_1097,U_750,Product_Page,2025-07-28 07:50:00,Desktop,Edge,Google,P_256,Clothing,4796.18,9657.64,Debit Card,Chennai
197,S_1798,U_73,Add_to_Cart,2025-07-27 15:47:00,Desktop,Safari,Facebook,P_203,Electronics,3837.56,0.0,Debit Card,Delhi
198,S_1044,U_618,Checkout,2025-09-19 12:01:00,Desktop,Firefox,Email,P_112,Home & Kitchen,1104.37,9837.11,COD,Kolkata
199,S_1467,U_481,Checkout,2025-08-19 10:01:00,Mobile,Chrome,Google,P_181,Sportswear,4199.05,5557.76,Credit Card,Bangalore
200,S_1812,U_706,Checkout,2025-06-09 06:53:00,Mobile,Edge,Google,P_144,Electronics,2892.46,0.0,Debit Card,Mumbai
201,S_1845,U_446,Add_to_Cart,2025-10-11 20:34:00,Mobile,Firefox,Instagram,P_210,Home & Kitchen,4926.97,0.0,Credit Card,Kolkata
202,S_1912,U_246,Homepage,2025-06-28 14:34:00,Desktop,Safari,Email,P_179,Beauty,3678.45,0.0,Debit Card,Mumbai
203,S_1446,U_585,Homepage,2025-10-28 04:12:00,Desktop,Safari,Instagram,P_199,Clothing,696.64,0.0,UPI,Mumbai
204,S_1489,U_647,Checkout,2025-08-28 02:43:00,Tablet,Edge,Facebook,P_201,Home & Kitchen,2156.31,0.0,UPI,Delhi
205,S_1165,U_318,Add_to_Cart,2025-06-17 00:29:00,Desktop,Safari,Facebook,P_257,Beauty,2731.19,0.0,UPI,Delhi
206,S_1297,U_50,Homepage,2025-07-06 08:32:00,Mobile,Chrome,Email,P_207,Electronics,4243.36,0.0,Credit Card,Mumbai
207,S_1653,U_683,Homepage,2025-08-01 15:53:00,Mobile,Edge,Facebook,P_180,Electronics,3727.92,0.0,Debit Card,Chennai
208,S_1796,U_593,Add_to_Cart,2025-07-07 14:39:00,Mobile,Firefox,Email,P_264,Beauty,2035.99,6270.67,COD,Delhi
209,S_1115,U_52,Homepage,2025-09-19 16:29:00,Desktop,Edge,Facebook,P_127,Beauty,3371.13,0.0,Credit Card,Delhi
210,S_1020,U_142,Homepage,2025-09-04 20:27:00,Desktop,Edge,Direct,P_114,Clothing,3011.48,0.0,Debit Card,Chennai
211,S_1913,U_446,Product_Page,2025-10-22 15:59:00,Desktop,Firefox,Google,P_279,Electronics,892.45,0.0,UPI,Bangalore
212,S_1014,U_545,Add_to_Cart,2025-08-15 03:56:00,Mobile,Safari,Direct,P_122,Beauty,1403.84,0.0,Credit Card,Delhi
213,S_1284,U_54,Add_to_Cart,2025-08-01 09:17:00,Mobile,Firefox,Email,P_102,Sportswear,1903.27,0.0,Debit Card,Kolkata
214,S_1422,U_252,Homepage,2025-10-16 04:47:00,Desktop,Chrome,Email,P_147,Sportswear,1218.77,0.0,COD,Mumbai
215,S_1969,U_149,Add_to_Cart,2025-10-02 07:32:00,Mobile,Safari,Direct,P_219,Beauty,1005.63,4594.65,Credit Card,Mumbai
216,S_1829,U_14,Homepage,2025-07-15 07:57:00,Mobile,Edge,Google,P_194,Clothing,573.53,0.0,COD,Chennai
217,S_1334,U_361,Product_Page,2025-07-10 10:37:00,Desktop,Safari,Google,P_250,Electronics,4403.58,0.0,Credit Card,Mumbai
218,S_1223,U_693,Add_to_Cart,2025-09-14 23:26:00,Mobile,Safari,Instagram,P_185,Sportswear,1658.03,3598.2,UPI,Hyderabad
219,S_1136,U_708,Add_to_Cart,2025-07-19 21:23:00,Mobile,Chrome,Facebook,P_151,Beauty,1664.51,9586.37,UPI,Mumbai
220,S_1764,U_747,Checkout,2025-08-11 02:18:00,Desktop,Safari,Instagram,P_138,Beauty,1269.27,0.0,UPI,Chennai
221,S_1571,U_673,Add_to_Cart,2025-09-28 03:49:00,Desktop,Safari,Google,P_132,Home & Kitchen,2534.37,0.0,COD,Chennai
222,S_1675,U_768,Add_to_Cart,2025-06-10 11:53:00,Mobile,Safari,Direct,P_289,Beauty,2716.94,8867.19,UPI,Chennai
223,S_1143,U_711,Homepage,2025-07-02 09:26:00,Mobile,Edge,Facebook,P_151,Clothing,1278.92,0.0,COD,Kolkata
224,S_1370,U_554,Product_Page,2025-09-18 14:14:00,Mobile,Safari,Direct,P_114,Sportswear,3160.28,4940.66,COD,Hyderabad
225,S_1603,U_486,Product_Page,2025-08-26 20:23:00,Mobile,Firefox,Instagram,P_190,Home & Kitchen,3698.1,0.0,COD,Delhi
226,S_1978,U_705,Homepage,2025-08-21 12:23:00,Mobile,Safari,Email,P_144,Sportswear,2057.05,0.0,UPI,Bangalore
227,S_1206,U_505,Purchase,2025-07-11 23:30:00,Desktop,Chrome,Direct,P_154,Sportswear,3051.62,5668.53,Debit Card,Mumbai
228,S_1913,U_302,Product_Page,2025-09-02 18:43:00,Mobile,Safari,Instagram,P_190,Clothing,2660.82,7512.8,COD,Kolkata
229,S_1996,U_713,Checkout,2025-10-09 00:12:00,Mobile,Safari,Instagram,P_107,Beauty,1219.08,0.0,Debit Card,Delhi
230,S_1964,U_407,Add_to_Cart,2025-08-05 12:00:00,Desktop,Edge,Instagram,P_117,Clothing,3731.05,0.0,COD,Chennai
231,S_1084,U_622,Checkout,2025-07-21 03:36:00,Mobile,Firefox,Email,P_104,Beauty,4066.83,5594.35,UPI,Delhi
232,S_1408,U_71,Product_Page,2025-10-09 20:58:00,Mobile,Safari,Email,P_273,Home & Kitchen,3349.33,0.0,UPI,Delhi
233,S_1854,U_747,Add_to_Cart,2025-07-20 22:57:00,Desktop,Firefox,Email,P_120,Clothing,1822.31,0.0,UPI,Hyderabad
234,S_1833,U_54,Product_Page,2025-07-02 21:14:00,Tablet,Chrome,Facebook,P_236,Clothing,4655.92,0.0,Credit Card,Chennai
235,S_1463,U_367,Homepage,2025-06-10 20:03:00,Desktop,Edge,Email,P_254,Electronics,2440.18,0.0,UPI,Kolkata
236,S_1334,U_517,Add_to_Cart,2025-07-25 05:48:00,Desktop,Firefox,Email,P_199,Clothing,1549.63,0.0,Debit Card,Kolkata
237,S_1695,U_193,Product_Page,2025-08-08 16:05:00,Desktop,Edge,Email,P_122,Electronics,2218.7,0.0,COD,Chennai
238,S_1011,U_506,Homepage,2025-07-16 05:04:00,Mobile,Safari,Direct,P_151,Beauty,3552.75,739.73,Debit Card,Mumbai
239,S_1642,U_446,Add_to_Cart,2025-06-14 06:40:00,Mobile,Chrome,Email,P_116,Beauty,4275.88,0.0,Credit Card,Kolkata
240,S_1034,U_515,Homepage,2025-06-28 12:29:00,Desktop,Edge,Facebook,P_263,Beauty,1975.9,0.0,Debit Card,Kolkata
241,S_1812,U_764,Purchase,2025-10-26 00:50:00,Mobile,Safari,Instagram,P_270,Electronics,1393.33,9703.82,COD,Mumbai
242,S_1262,U_512,Purchase,2025-09-18 22:27:00,Desktop,Firefox,Direct,P_161,Beauty,3244.52,0.0,COD,Mumbai
243,S_1403,U_118,Purchase,2025-08-21 02:47:00,Mobile,Chrome,Google,P_185,Sportswear,4629.71,6303.27,UPI,Kolkata
244,S_1932,U_755,Product_Page,2025-08-07 07:16:00,Mobile,Chrome,Email,P_214,Clothing,1161.48,0.0,Credit Card,Kolkata
245,S_1915,U_6,Homepage,2025-08-26 14:13:00,Mobile,Firefox,Instagram,P_173,Electronics,4074.19,0.0,Credit Card,Kolkata
246,S_1005,U_368,Purchase,2025-06-10 17:18:00,Tablet,Firefox,Instagram,P_238,Beauty,2540.05,0.0,Debit Card,Mumbai
247,S_1845,U_86,Product_Page,2025-08-14 20:37:00,Desktop,Chrome,Direct,P_207,Sportswear,4057.71,0.0,UPI,Kolkata
248,S_1545,U_635,Purchase,2025-06-12 03:11:00,Desktop,Edge,Google,P_206,Clothing,2676.04,4696.36,UPI,Delhi
249,S_1068,U_229,Purchase,2025-06-03 19:26:00,Mobile,Chrome,Facebook,P_275,Clothing,2073.44,0.0,UPI,Delhi
250,S_1238,U_252,Checkout,2025-06-27 00:02:00,Tablet,Firefox,Instagram,P_222,Beauty,3574.68,0.0,COD,Mumbai
251,S_1848,U_797,Product_Page,2025-08-14 01:16:00,Desktop,Edge,Instagram,P_124,Sportswear,4532.95,803.97,Credit Card,Mumbai
252,S_1829,U_241,Product_Page,2025-09-28 17:41:00,Desktop,Safari,Instagram,P_201,Electronics,1805.18,0.0,Debit Card,Mumbai
253,S_1838,U_142,Checkout,2025-07-26 08:10:00,Desktop,Chrome,Instagram,P_287,Beauty,2465.52,7505.41,Debit Card,Bangalore
254,S_1387,U_414,Product_Page,2025-07-30 12:19:00,Mobile,Firefox,Direct,P_149,Clothing,1378.18,0.0,Debit Card,Mumbai
255,S_1307,U_637,Homepage,2025-07-25 10:36:00,Desktop,Safari,Google,P_184,Clothing,1162.02,0.0,UPI,Bangalore
256,S_1165,U_409,Add_to_Cart,2025-08-11 00:38:00,Mobile,Chrome,Instagram,P_100,Clothing,3956.08,0.0,Credit Card,Mumbai
257,S_1190,U_617,Purchase,2025-10-23 18:04:00,Tablet,Chrome,Facebook,P_130,Beauty,1243.12,4774.42,Credit Card,Chennai
258,S_1187,U_107,Add_to_Cart,2025-09-15 00:13:00,Mobile,Edge,Facebook,P_212,Home & Kitchen,4028.6,0.0,COD,Hyderabad
259,S_1994,U_471,Add_to_Cart,2025-10-28 04:56:00,Desktop,Firefox,Email,P_150,Home & Kitchen,2317.32,6558.75,COD,Kolkata
260,S_1468,U_755,Homepage,2025-10-04 00:54:00,Mobile,Safari,Instagram,P_117,Home & Kitchen,4976.73,0.0,COD,Kolkata
261,S_1846,U_408,Add_to_Cart,2025-06-23 16:21:00,Desktop,Chrome,Instagram,P_173,Sportswear,1227.5,0.0,Debit Card,Delhi
262,S_1719,U_349,Purchase,2025-07-19 03:36:00,Mobile,Edge,Instagram,P_298,Beauty,737.0,0.0,Debit Card,Chennai
263,S_1464,U_450,Homepage,2025-09-12 06:22:00,Mobile,Safari,Instagram,P_280,Clothing,654.54,0.0,Credit Card,Hyderabad
264,S_1148,U_528,Product_Page,2025-07-01 11:33:00,Desktop,Safari,Instagram,P_197,Sportswear,4226.46,0.0,COD,Kolkata
265,S_1299,U_657,Checkout,2025-06-23 03:51:00,Mobile,Chrome,Facebook,P_196,Home & Kitchen,2357.55,0.0,Debit Card,Kolkata
266,S_1124,U_559,Add_to_Cart,2025-08-19 22:03:00,Mobile,Safari,Google,P_107,Electronics,314.68,0.0,COD,Bangalore
267,S_1461,U_296,Add_to_Cart,2025-09-22 21:17:00,Mobile,Chrome,Google,P_234,Sportswear,4411.43,3352.45,COD,Delhi
268,S_1258,U_749,Add_to_Cart,2025-10-11 14:34:00,Desktop,Edge,Email,P_125,Sportswear,4421.53,0.0,Credit Card,Bangalore
269,S_1204,U_537,Product_Page,2025-07-13 18:20:00,Mobile,Edge,Facebook,P_204,Beauty,4090.16,0.0,Credit Card,Bangalore
270,S_1299,U_264,Product_Page,2025-08-12 06:13:00,Tablet,Safari,Instagram,P_290,Sportswear,1467.1,7613.85,Debit Card,Delhi
271,S_1227,U_123,Checkout,2025-08-21 02:38:00,Mobile,Chrome,Google,P_184,Beauty,2051.94,0.0,Credit Card,Hyderabad
272,S_1718,U_398,Checkout,2025-09-20 01:10:00,Tablet,Firefox,Direct,P_142,Electronics,3801.15,0.0,COD,Delhi
273,S_1412,U_319,Checkout,2025-10-07 00:21:00,Desktop,Edge,Direct,P_112,Clothing,2599.96,9674.95,Credit Card,Mumbai
274,S_1915,U_513,Purchase,2025-06-12 01:07:00,Mobile,Chrome,Direct,P_223,Clothing,1022.98,0.0,COD,Bangalore
275,S_1633,U_586,Product_Page,2025-09-19 14:27:00,Mobile,Chrome,Instagram,P_204,Home & Kitchen,1441.15,0.0,COD,Mumbai
276,S_1564,U_258,Product_Page,2025-10-16 08:29:00,Mobile,Chrome,Instagram,P_222,Home & Kitchen,4871.17,0.0,Debit Card,Delhi
277,S_1667,U_420,Checkout,2025-10-21 19:02:00,Mobile,Safari,Email,P_105,Electronics,1009.76,8762.94,Debit Card,Delhi
278,S_1029,U_392,Add_to_Cart,2025-08-08 02:05:00,Desktop,Firefox,Email,P_203,Clothing,3712.58,2202.31,Debit Card,Kolkata
279,S_1493,U_269,Add_to_Cart,2025-08-25 13:12:00,Desktop,Safari,Email,P_217,Home & Kitchen,2546.69,3426.72,COD,Hyderabad
280,S_1937,U_723,Checkout,2025-08-06 10:41:00,Desktop,Edge,Direct,P_140,Sportswear,3818.43,0.0,Credit Card,Bangalore
281,S_1123,U_265,Checkout,2025-09-26 10:56:00,Desktop,Safari,Instagram,P_279,Beauty,3407.23,0.0,Debit Card,Chennai
282,S_1895,U_196,Product_Page,2025-10-08 03:38:00,Mobile,Chrome,Direct,P_106,Home & Kitchen,2364.09,0.0,Debit Card,Delhi
283,S_1287,U_549,Product_Page,2025-07-17 00:50:00,Desktop,Safari,Email,P_257,Electronics,1963.38,0.0,Credit Card,Kolkata
284,S_1125,U_265,Homepage,2025-07-29 04:36:00,Desktop,Chrome,Instagram,P_138,Clothing,3845.49,5575.32,Credit Card,Chennai
285,S_1447,U_536,Add_to_Cart,2025-07-09 11:22:00,Mobile,Firefox,Facebook,P_177,Electronics,1818.76,0.0,Debit Card,Bangalore
286,S_1827,U_262,Homepage,2025-10-02 05:41:00,Mobile,Safari,Google,P_264,Beauty,4002.53,0.0,COD,Mumbai
287,S_1466,U_608,Product_Page,2025-08-28 07:23:00,Mobile,Safari,Google,P_234,Beauty,3495.26,0.0,COD,Bangalore
288,S_1114,U_320,Product_Page,2025-06-18 09:35:00,Mobile,Safari,Email,P_230,Electronics,3015.05,0.0,Debit Card,Hyderabad
289,S_1736,U_515,Product_Page,2025-09-22 23:13:00,Desktop,Chrome,Direct,P_259,Home & Kitchen,2033.36,0.0,Credit Card,Chennai
290,S_1993,U_373,Add_to_Cart,2025-07-21 20:16:00,Mobile,Chrome,Facebook,P_295,Home & Kitchen,1263.88,0.0,COD,Kolkata
291,S_1356,U_74,Homepage,2025-06-23 16:12:00,Mobile,Safari,Instagram,P_230,Clothing,3638.97,2523.3,Credit Card,Chennai
292,S_1788,U_270,Homepage,2025-08-29 22:12:00,Desktop,Safari,Direct,P_166,Clothing,729.34,0.0,UPI,Mumbai
293,S_1590,U_400,Checkout,2025-06-19 14:27:00,Mobile,Firefox,Email,P_105,Sportswear,4861.55,0.0,Credit Card,Kolkata
294,S_1202,U_192,Product_Page,2025-08-19 19:41:00,Tablet,Firefox,Direct,P_191,Sportswear,4900.12,8824.16,Credit Card,Mumbai
295,S_1761,U_129,Homepage,2025-10-22 14:07:00,Desktop,Edge,Email,P_167,Clothing,912.05,0.0,UPI,Delhi
296,S_1545,U_683,Product_Page,2025-10-02 09:05:00,Desktop,Firefox,Google,P_283,Sportswear,788.5,2449.35,COD,Bangalore
297,S_1685,U_251,Checkout,2025-06-17 03:18:00,Desktop,Firefox,Google,P_105,Electronics,2239.77,8407.22,COD,Hyderabad
298,S_1462,U_208,Homepage,2025-08-20 14:56:00,Desktop,Firefox,Direct,P_262,Home & Kitchen,4829.31,0.0,COD,Delhi
299,S_1533,U_632,Add_to_Cart,2025-08-08 15:25:00,Mobile,Chrome,Facebook,P_287,Sportswear,2181.46,8705.19,Debit Card,Bangalore
300,S_1804,U_509,Homepage,2025-10-16 14:25:00,Mobile,Firefox,Instagram,P_106,Sportswear,2009.87,0.0,UPI,Mumbai
301,S_1194,U_139,Homepage,2025-09-28 05:46:00,Desktop,Firefox,Email,P_269,Electronics,3606.85,0.0,Credit Card,Hyderabad
302,S_1158,U_514,Product_Page,2025-07-25 06:44:00,Tablet,Safari,Instagram,P_218,Beauty,1140.04,6601.11,UPI,Mumbai
303,S_1809,U_224,Product_Page,2025-09-29 15:40:00,Mobile,Chrome,Google,P_246,Clothing,2007.62,0.0,UPI,Kolkata
304,S_1560,U_19,Add_to_Cart,2025-08-10 10:19:00,Mobile,Edge,Facebook,P_129,Electronics,1669.14,0.0,UPI,Mumbai
305,S_1326,U_740,Add_to_Cart,2025-08-10 00:53:00,Mobile,Edge,Facebook,P_224,Beauty,3127.21,3641.14,UPI,Chennai
306,S_1325,U_799,Purchase,2025-07-21 21:18:00,Desktop,Firefox,Instagram,P_227,Electronics,1064.94,0.0,UPI,Bangalore
307,S_1915,U_120,Product_Page,2025-10-29 02:08:00,Mobile,Edge,Google,P_110,Home & Kitchen,2878.9,0.0,UPI,Delhi
308,S_1740,U_630,Product_Page,2025-10-04 23:04:00,Mobile,Edge,Instagram,P_111,Electronics,4330.47,2622.24,Debit Card,Chennai
309,S_1767,U_482,Checkout,2025-06-15 06:29:00,Mobile,Edge,Direct,P_289,Electronics,2716.6,0.0,UPI,Kolkata
310,S_1787,U_387,Product_Page,2025-07-09 13:47:00,Mobile,Firefox,Facebook,P_103,Home & Kitchen,3512.43,2671.96,UPI,Bangalore
311,S_1421,U_576,Product_Page,2025-09-06 10:34:00,Desktop,Edge,Facebook,P_117,Clothing,653.67,8247.19,COD,Kolkata
312,S_1988,U_634,Homepage,2025-06-08 02:06:00,Tablet,Firefox,Direct,P_186,Beauty,2410.33,0.0,UPI,Bangalore
313,S_1105,U_672,Homepage,2025-06-17 01:23:00,Desktop,Safari,Google,P_119,Sportswear,746.0,4903.2,UPI,Bangalore
314,S_1466,U_174,Purchase,2025-09-15 07:37:00,Mobile,Safari,Facebook,P_225,Clothing,3117.47,0.0,COD,Hyderabad
315,S_1868,U_793,Checkout,2025-08-17 17:57:00,Tablet,Edge,Email,P_178,Electronics,1620.96,0.0,COD,Chennai
316,S_1894,U_302,Add_to_Cart,2025-06-03 15:55:00,Desktop,Safari,Email,P_290,Sportswear,1650.15,1343.46,COD,Delhi
317,S_1779,U_658,Product_Page,2025-06-09 11:54:00,Mobile,Firefox,Google,P_257,Home & Kitchen,660.8,0.0,Credit Card,Chennai
318,S_1679,U_189,Homepage,2025-06-25 08:23:00,Desktop,Safari,Direct,P_135,Clothing,1758.12,0.0,UPI,Kolkata
319,S_1378,U_785,Homepage,2025-06-01 21:29:00,Mobile,Edge,Instagram,P_204,Beauty,2681.38,0.0,UPI,Mumbai
320,S_1846,U_440,Product_Page,2025-06-01 16:33:00,Mobile,Firefox,Google,P_198,Clothing,3047.9,0.0,UPI,Kolkata
321,S_1212,U_289,Product_Page,2025-08-16 10:29:00,Mobile,Chrome,Instagram,P_258,Clothing,613.33,7470.65,COD,Bangalore
322,S_1615,U_181,Add_to_Cart,2025-07-10 05:17:00,Tablet,Firefox,Google,P_298,Sportswear,3361.86,0.0,Debit Card,Mumbai
323,S_1794,U_329,Add_to_Cart,2025-07-02 15:05:00,Mobile,Safari,Email,P_103,Home & Kitchen,2597.72,0.0,UPI,Chennai
324,S_1598,U_295,Product_Page,2025-08-11 12:27:00,Mobile,Chrome,Direct,P_115,Home & Kitchen,2823.47,5123.92,COD,Delhi
325,S_1318,U_327,Purchase,2025-06-04 05:44:00,Mobile,Firefox,Email,P_139,Clothing,4214.14,0.0,COD,Mumbai
326,S_1948,U_73,Add_to_Cart,2025-08-08 20:39:00,Tablet,Chrome,Direct,P_269,Home & Kitchen,1908.46,0.0,COD,Mumbai
327,S_1190,U_603,Add_to_Cart,2025-10-23 11:43:00,Desktop,Chrome,Instagram,P_217,Sportswear,1118.04,0.0,Credit Card,Hyderabad
328,S_1217,U_546,Add_to_Cart,2025-09-05 17:47:00,Tablet,Chrome,Google,P_267,Sportswear,2893.51,0.0,COD,Chennai
329,S_1869,U_152,Product_Page,2025-09-03 14:40:00,Desktop,Firefox,Facebook,P_248,Beauty,4741.6,6056.88,Debit Card,Mumbai
330,S_1690,U_437,Homepage,2025-06-14 01:37:00,Mobile,Safari,Facebook,P_184,Home & Kitchen,2733.99,3147.96,Credit Card,Chennai
331,S_1221,U_69,Product_Page,2025-10-11 07:01:00,Desktop,Firefox,Direct,P_176,Beauty,4209.99,4932.76,COD,Delhi
332,S_1965,U_616,Checkout,2025-10-24 13:58:00,Desktop,Safari,Direct,P_119,Electronics,3858.05,0.0,Debit Card,Mumbai
333,S_1675,U_426,Homepage,2025-09-02 08:40:00,Mobile,Firefox,Email,P_191,Sportswear,2736.15,8913.76,Debit Card,Delhi
334,S_1580,U_97,Homepage,2025-08-10 05:41:00,Mobile,Firefox,Facebook,P_234,Clothing,3343.51,0.0,UPI,Kolkata
335,S_1600,U_311,Homepage,2025-06-14 20:10:00,Desktop,Firefox,Email,P_139,Sportswear,2211.4,0.0,COD,Mumbai
336,S_1030,U_146,Homepage,2025-07-05 18:00:00,Desktop,Safari,Instagram,P_246,Electronics,2793.95,1254.86,COD,Bangalore
337,S_1254,U_386,Checkout,2025-07-01 17:36:00,Mobile,Firefox,Facebook,P_170,Clothing,2684.24,0.0,UPI,Hyderabad
338,S_1405,U_210,Add_to_Cart,2025-09-23 12:41:00,Tablet,Chrome,Instagram,P_203,Home & Kitchen,3632.82,0.0,Debit Card,Hyderabad
339,S_1085,U_95,Product_Page,2025-09-08 14:36:00,Desktop,Firefox,Google,P_101,Home & Kitchen,2226.91,6882.08,COD,Hyderabad
340,S_1295,U_659,Homepage,2025-09-30 21:01:00,Desktop,Chrome,Email,P_176,Sportswear,768.91,4864.27,UPI,Delhi
341,S_1298,U_260,Product_Page,2025-09-17 02:57:00,Mobile,Edge,Direct,P_254,Clothing,4006.93,8338.7,UPI,Chennai
342,S_1603,U_24,Product_Page,2025-10-24 12:02:00,Desktop,Edge,Facebook,P_173,Clothing,3518.81,9241.71,Debit Card,Hyderabad
343,S_1693,U_603,Homepage,2025-10-12 07:24:00,Mobile,Safari,Email,P_162,Beauty,4765.58,0.0,Debit Card,Kolkata
344,S_1726,U_734,Product_Page,2025-09-28 05:21:00,Mobile,Safari,Direct,P_275,Electronics,2314.97,0.0,COD,Mumbai
345,S_1474,U_36,Product_Page,2025-09-09 03:16:00,Mobile,Edge,Google,P_262,Home & Kitchen,667.57,0.0,COD,Mumbai
346,S_1746,U_454,Add_to_Cart,2025-09-05 10:31:00,Desktop,Firefox,Facebook,P_145,Sportswear,871.61,0.0,Credit Card,Bangalore
347,S_1613,U_178,Add_to_Cart,2025-09-17 07:07:00,Mobile,Firefox,Instagram,P_246,Clothing,3934.6,4885.23,Debit Card,Delhi
348,S_1492,U_602,Homepage,2025-06-10 18:24:00,Mobile,Firefox,Google,P_130,Home & Kitchen,618.46,0.0,Credit Card,Mumbai
349,S_1364,U_687,Product_Page,2025-08-17 07:49:00,Mobile,Edge,Direct,P_256,Sportswear,4566.78,3847.83,Credit Card,Mumbai
350,S_1142,U_661,Add_to_Cart,2025-08-06 01:03:00,Mobile,Chrome,Facebook,P_185,Home & Kitchen,1623.76,8298.56,UPI,Bangalore
351,S_1043,U_725,Product_Page,2025-09-09 23:03:00,Mobile,Safari,Facebook,P_280,Sportswear,4524.73,0.0,UPI,Bangalore
352,S_1828,U_450,Checkout,2025-08-11 09:13:00,Mobile,Chrome,Google,P_108,Home & Kitchen,3935.48,0.0,COD,Chennai
353,S_1799,U_731,Add_to_Cart,2025-10-20 03:08:00,Mobile,Edge,Facebook,P_157,Beauty,4394.64,0.0,Debit Card,Chennai
354,S_1125,U_770,Homepage,2025-10-20 23:14:00,Tablet,Chrome,Direct,P_203,Electronics,1305.99,0.0,Debit Card,Chennai
355,S_1574,U_311,Homepage,2025-07-24 12:25:00,Mobile,Firefox,Google,P_203,Home & Kitchen,3099.76,0.0,Credit Card,Mumbai
356,S_1238,U_78,Add_to_Cart,2025-09-21 14:54:00,Mobile,Firefox,Instagram,P_138,Electronics,739.87,0.0,Credit Card,Bangalore
357,S_1355,U_20,Homepage,2025-10-13 11:27:00,Desktop,Chrome,Google,P_176,Home & Kitchen,1250.72,0.0,COD,Kolkata
358,S_1991,U_574,Add_to_Cart,2025-10-19 10:33:00,Mobile,Edge,Google,P_142,Clothing,1756.54,0.0,UPI,Delhi
359,S_1608,U_697,Purchase,2025-06-16 08:07:00,Mobile,Chrome,Instagram,P_261,Beauty,3781.82,0.0,Debit Card,Chennai
360,S_1635,U_701,Add_to_Cart,2025-10-10 07:07:00,Desktop,Firefox,Direct,P_184,Beauty,416.16,2308.64,Debit Card,Kolkata
361,S_1551,U_714,Product_Page,2025-07-08 22:23:00,Desktop,Firefox,Email,P_235,Electronics,4544.65,0.0,Debit Card,Hyderabad
362,S_1209,U_688,Add_to_Cart,2025-08-21 05:32:00,Mobile,Edge,Email,P_275,Clothing,632.78,0.0,Debit Card,Mumbai
363,S_1531,U_85,Product_Page,2025-09-18 01:58:00,Mobile,Chrome,Instagram,P_263,Sportswear,2069.5,0.0,UPI,Delhi
364,S_1057,U_476,Product_Page,2025-08-25 10:04:00,Mobile,Firefox,Direct,P_119,Beauty,681.12,0.0,COD,Mumbai
365,S_1795,U_640,Purchase,2025-07-12 23:04:00,Desktop,Firefox,Facebook,P_123,Clothing,3914.15,0.0,COD,Kolkata
366,S_1446,U_285,Product_Page,2025-06-06 02:44:00,Mobile,Chrome,Instagram,P_177,Clothing,964.18,3988.84,UPI,Chennai
367,S_1424,U_394,Purchase,2025-10-28 00:46:00,Desktop,Chrome,Email,P_140,Electronics,4458.36,7934.93,COD,Kolkata
368,S_1604,U_698,Purchase,2025-06-27 23:27:00,Mobile,Safari,Direct,P_133,Clothing,2792.04,0.0,COD,Kolkata
369,S_1204,U_86,Homepage,2025-09-01 03:55:00,Desktop,Edge,Google,P_266,Clothing,4757.82,0.0,Credit Card,Mumbai
370,S_1450,U_263,Homepage,2025-09-15 11:10:00,Desktop,Edge,Direct,P_290,Sportswear,1664.7,0.0,UPI,Chennai
371,S_1198,U_351,Homepage,2025-10-31 02:58:00,Desktop,Chrome,Direct,P_116,Electronics,2435.29,0.0,COD,Mumbai
372,S_1842,U_631,Homepage,2025-10-06 07:17:00,Desktop,Edge,Email,P_167,Electronics,3562.96,0.0,Credit Card,Chennai
373,S_1912,U_79,Homepage,2025-08-10 10:16:00,Desktop,Firefox,Email,P_149,Clothing,4209.99,8956.79,UPI,Bangalore
374,S_1035,U_474,Add_to_Cart,2025-09-26 17:05:00,Desktop,Chrome,Facebook,P_141,Sportswear,2280.38,0.0,UPI,Bangalore
375,S_1587,U_472,Homepage,2025-06-06 15:45:00,Mobile,Chrome,Facebook,P_178,Home & Kitchen,4494.43,0.0,Debit Card,Bangalore
376,S_1758,U_288,Product_Page,2025-09-18 23:24:00,Mobile,Chrome,Instagram,P_160,Beauty,854.54,0.0,Credit Card,Bangalore
377,S_1792,U_611,Checkout,2025-08-29 19:49:00,Desktop,Safari,Google,P_284,Electronics,3630.82,0.0,Credit Card,Bangalore
378,S_1997,U_532,Homepage,2025-10-04 16:08:00,Mobile,Edge,Facebook,P_144,Sportswear,1936.54,0.0,Credit Card,Hyderabad
379,S_1889,U_354,Checkout,2025-06-15 12:53:00,Desktop,Safari,Email,P_165,Sportswear,776.28,0.0,UPI,Mumbai
380,S_1661,U_597,Product_Page,2025-10-20 03:19:00,Mobile,Firefox,Direct,P_199,Clothing,2117.32,0.0,Debit Card,Kolkata
